prog_id,event_id,prog_name,is_race,prog_date,prog_gender,results,team,race_title,race_venue,race_country,cat_id,cat_name
350096,140869,Elite Men,True,1986-06-22,male,True,False,1986 Milton Keynes ETU Triathlon European Championships,Milton kaynes,Great britain,[340],['Continental Championships']
350099,140870,Elite Men,True,1987-05-31,male,True,False,1987 Marseille ETU Triathlon European Championships,Marseille,France,[340],['Continental Championships']
350102,140871,Elite Men,True,1988-06-20,male,True,False,1988 Venice ETU Triathlon European Championships,Venice,Italy,[340],['Continental Championships']
3670,5060,Elite Men,True,1989-06-11,male,True,False,1989 Cascais ETU Triathlon European Championships,Cascais,Portugal,[340],['Continental Championships']
2802,4905,Elite Men,True,1989-08-06,male,True,False,1989 Avignon ITU Triathlon World Championships,Avignon,France,[348],['World Championships']
8984,4905,Junior Men,True,1989-08-06,male,True,False,1989 Avignon ITU Triathlon World Championships,Avignon,France,[348],['World Championships']
8994,185203,20-24 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
8995,185203,25-29 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
8996,185203,30-34 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
8997,185203,35-39 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
8998,185203,40-44 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
8999,185203,45-49 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
9000,185203,50-54 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
9001,185203,55-59 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
415925,185203,60-64 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
415926,185203,65-69 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
415927,185203,70-74 Male AG,True,1989-08-06,male,True,False,1989 Avignon ITU Age-Group Triathlon World Championships,Avignon,France,"[348, 483]","['World Championships', 'Age-Group Event']"
406258,149149,Junior Men,True,1989-09-09,male,True,False,1989 Geneva ETU Triathlon Youth and Junior European Championships,Geneva,Switzerland,[340],['Continental Championships']
416527,150851,Elite Men,True,1990-05-20,male,True,False,1990 Banyoles ETU Triathlon European Cup,Banyoles,Spain,[341],['Continental Cup']
416529,150852,Elite Men,True,1990-05-27,male,True,False,1990 Geel ETU Triathlon European Cup,Geel,Belgium,[341],['Continental Cup']
416531,150853,Elite Men,True,1990-06-03,male,True,False,1990 Arcachon ETU Triathlon European Cup,Arcachon,France,[341],['Continental Cup']
406604,149226,Junior Men,True,1990-07-01,male,True,False,1990 Montlucon ETU Triathlon Youth and Junior European Championships,Montlucon,France,[340],['Continental Championships']
416533,150854,Elite Men,True,1990-07-01,male,True,False,1990 Neunen ETU Triathlon European Cup,Neunen,Netherlands,[341],['Continental Cup']
589140,175738,Elite Men,True,1990-07-22,male,True,False,1990 ITA Triathlon National Championships,Tolentino,Italy,[-1],['']
416535,150855,Elite Men,True,1990-07-29,male,True,False,1990 Darmstad ETU Triathlon European Cup,Darmstad,Germany,[341],['Continental Cup']
3528,5059,Elite Men,True,1990-08-26,male,True,False,1990 Linz ETU Triathlon European Championships,Linz,Austria,[340],['Continental Championships']
2800,4904,Elite Men,True,1990-09-15,male,True,False,1990 Orlando ITU Triathlon World Championships,Orlando,United states,[348],['World Championships']
323205,4904,Junior Men,True,1990-09-15,male,True,False,1990 Orlando ITU Triathlon World Championships,Orlando,United states,[348],['World Championships']
325259,185202,20-24 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
343109,185202,25-29 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
343666,185202,30-34 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
345045,185202,35-39 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
345906,185202,40-44 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
345908,185202,45-49 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
346235,185202,50-54 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
346237,185202,55-59 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
346704,185202,60-64 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
346706,185202,65-69 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
346707,185202,70-74 Male AG,True,1990-09-15,male,True,False,1990 Orlando ITU Age-Group Triathlon World Championships,Orlando,United states,"[348, 483]","['World Championships', 'Age-Group Event']"
4318,5123,Elite Men,True,1991-05-05,male,True,False,1991 St. Croix ITU Triathlon World Cup,St. croix,United states,[349],['World Cup']
4320,5124,Elite Men,True,1991-05-19,male,True,False,1991 San Andres ITU Triathlon World Cup,San andres,Colombia,[349],['World Cup']
404172,148837,Elite Men,True,1991-06-16,male,True,False,1991 Vilamoura ETU Triathlon European Cup,Vilamoura,Portugal,[341],['Continental Cup']
4322,5125,Elite Men,True,1991-07-13,male,True,False,1991 Portaferry ITU Triathlon World Cup,Portaferry,Ireland,[349],['World Cup']
404181,148763,40-44 Male AG,True,1991-07-20,male,True,False,1991 Ancone ETU Triathlon European Masters Championships,Ancone,France,[340],['Continental Championships']
404182,148763,45-49 Male AG,True,1991-07-20,male,True,False,1991 Ancone ETU Triathlon European Masters Championships,Ancone,France,[340],['Continental Championships']
404183,148763,50-54 Male AG,True,1991-07-20,male,True,False,1991 Ancone ETU Triathlon European Masters Championships,Ancone,France,[340],['Continental Championships']
404184,148763,55-59 Male AG,True,1991-07-20,male,True,False,1991 Ancone ETU Triathlon European Masters Championships,Ancone,France,[340],['Continental Championships']
404185,148763,60-64 Male AG,True,1991-07-20,male,True,False,1991 Ancone ETU Triathlon European Masters Championships,Ancone,France,[340],['Continental Championships']
404186,148763,65-69 Male AG,True,1991-07-20,male,True,False,1991 Ancone ETU Triathlon European Masters Championships,Ancone,France,[340],['Continental Championships']
403702,148764,Elite Men,True,1991-07-21,male,True,False,1991 Barcelona ETU Triathlon European Cup,Barcelona,Spain,[341],['Continental Cup']
4339,5122,Elite Men,True,1991-07-27,male,True,False,1991 Vancouver ITU Triathlon World Cup,Vancouver,Canada,[349],['World Cup']
403694,148762,Junior Men,True,1991-07-28,male,True,False,1991 Losheim ETU Triathlon Youth and Junior European Championships,Losheim,Germany,[340],['Continental Championships']
4341,5120,Elite Men,True,1991-08-04,male,True,False,1991 Toronto ITU Triathlon World Cup,Toronto,Canada,[349],['World Cup']
4343,5132,Elite Men,True,1991-08-15,male,True,False,1991 Embrun ITU Triathlon World Cup,Embrun,France,[349],['World Cup']
4345,5133,Elite Men,True,1991-09-01,male,True,False,1991 Beijing ITU Triathlon World Cup,Beijing,China,[349],['World Cup']
3526,5031,Elite Men,True,1991-09-08,male,True,False,1991 Geneva ETU Triathlon European Championships,Genf,Switzerland,[340],['Continental Championships']
4349,5135,Elite Men,True,1991-09-08,male,True,False,1991 Texas Hill ITU Triathlon World Cup,Texas hill,United states,[349],['World Cup']
4347,5134,Elite Men,True,1991-09-15,male,True,False,1991 Paris ITU Triathlon World Cup,Paris,France,[349],['World Cup']
4351,5136,Elite Men,True,1991-09-21,male,True,False,1991 Las Vegas ITU Triathlon World Cup,Las vegas,United states,[349],['World Cup']
2798,4903,Elite Men,True,1991-10-13,male,True,False,1991 Gold Coast ITU Triathlon World Championships,"Gold coast, queenslend",Australia,[348],['World Championships']
3381,4903,Junior Men,True,1991-10-13,male,True,False,1991 Gold Coast ITU Triathlon World Championships,"Gold coast, queenslend",Australia,[348],['World Championships']
409868,185201,20-24 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409870,185201,25-29 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409872,185201,30-34 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409874,185201,35-39 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409876,185201,40-44 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409878,185201,45-49 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409880,185201,50-54 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409882,185201,55-59 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409884,185201,60-64 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
409886,185201,65-69 Male AG,True,1991-10-13,male,True,False,1991 Gold Coast ITU Age-Group Triathlon World Championships,"Gold coast, queensland",Australia,"[348, 483]","['World Championships', 'Age-Group Event']"
4353,5137,Elite Men,True,1991-11-16,male,True,False,1991 Ixtapa ITU Triathlon World Cup,Ixtapa,Mexico,"[340, 349]","['Continental Championships', 'World Cup']"
323429,122760,Elite Men,True,1992-01-01,male,True,False,1992 AUT Triathlon National Championships,,Austria,[-1],['']
323456,122777,Elite Men,True,1992-01-01,male,True,False,1992 BEL Triathlon National Championships,,Belgium,[-1],['']
323477,122795,Elite Men,True,1992-01-01,male,True,False,1992 DEN Triathlon National Championships,,Denmark,[-1],['']
323525,122824,Elite Men,True,1992-01-01,male,True,False,1992 EST Triathlon National Championships,,Estonia,[-1],['']
323534,122831,Elite Men,True,1992-01-01,male,True,False,1992 FIN Triathlon National Championships,,Finland,[-1],['']
323541,122841,Elite Men,True,1992-01-01,male,True,False,1992 FRA Sprint Triathlon National Championships,,France,[-1],['']
323544,122842,Elite Men,True,1992-01-01,male,True,False,1992 FRA Triathlon National Championships,,France,[-1],['']
323573,122879,Elite Men,True,1992-01-01,male,True,False,1992 GER Triathlon National Championships,,Germany,[-1],['']
323591,122883,Elite Men,True,1992-01-01,male,True,False,1992 GBR Triathlon National Championships,,Great britain,[-1],['']
323594,122884,Elite Men,True,1992-01-01,male,True,False,1992 GBR Sprint Distance Triathlon National Championships,,Great britain,[-1],['']
323605,122890,Elite Men,True,1992-01-01,male,True,False,1992 HUN Sprint Distance Triathlon National Championships,,Hungary,[-1],['']
323608,122891,Elite Men,True,1992-01-01,male,True,False,1992 HUN Triathlon National Championships,,Hungary,[-1],['']
323626,122909,Elite Men,True,1992-01-01,male,True,False,1992 IRL Triathlon National Championships,,Ireland,[-1],['']
323632,122918,Elite Men,True,1992-01-01,male,True,False,1992 ISR Triathlon National Championships,,Israel,[-1],['']
323635,122924,Elite Men,True,1992-01-01,male,True,False,1992 ITA Sprint Distance Triathlon National Championships,,Italy,[-1],['']
323638,122925,Elite Men,True,1992-01-01,male,True,False,1992 ITA Triathlon National Championships,,Italy,[-1],['']
323646,122927,Elite Men,True,1992-01-01,male,True,False,1992 LAT Triathlon National Championships,,Latvia,[-1],['']
323655,122930,Elite Men,True,1992-01-01,male,True,False,1992 LIE Sprint Distance Triathlon National Championships,,Liechtenstein,[-1],['']
323688,122952,Elite Men,True,1992-01-01,male,True,False,1992 LUX Triathlon National Championships,,Luxembourg,[-1],['']
323696,122962,Elite Men,True,1992-01-01,male,True,False,1992 MLT Triathlon National Championships,,Malta,[-1],['']
323707,122969,Elite Men,True,1992-01-01,male,True,False,1992 NED Triathlon National Championships,,Netherlands,[-1],['']
323726,122983,Elite Men,True,1992-01-01,male,True,False,1992 NOR Triathlon National Championships,,Norway,[-1],['']
323729,122985,Elite Men,True,1992-01-01,male,True,False,1992 POL Triathlon National Championships,,Poland,[-1],['']
323738,122988,Elite Men,True,1992-01-01,male,True,False,1992 SLO Sprint Distance Triathlon National Championships,,Slovenia,[-1],['']
323784,123013,Elite Men,True,1992-01-01,male,True,False,1992 ESP Triathlon National Championships,,Spain,[-1],['']
323790,123016,Elite Men,True,1992-01-01,male,True,False,1992 SWE Triathlon National Championships,,Sweden,[-1],['']
323799,123019,Elite Men,True,1992-01-01,male,True,False,1992 SUI Triathlon National Championships,,Switzerland,[-1],['']
4361,4965,Elite Men,True,1992-05-10,male,True,False,1992 San Andres ITU Triathlon World Cup,San andreas,Colombia,"[340, 349]","['Continental Championships', 'World Cup']"
321114,121886,Elite Men,True,1992-05-17,male,True,False,1992 Geel ETU Triathlon European Cup,Geel,Belgium,[341],['Continental Cup']
321141,121900,Elite Men,True,1992-05-24,male,True,False,1992 Pau ETU Triathlon European Cup,Pau,France,[341],['Continental Cup']
321210,121924,Elite Men,True,1992-05-30,male,True,False,1992 Milan ETU European Cup,Milano,Italy,[341],['Continental Cup']
321256,121961,Elite Men,True,1992-06-07,male,True,False,1992 Lago d'Orta ETU Triathlon European Cup,Lago dorta,Italy,[341],['Continental Cup']
321288,121996,Elite Men,True,1992-06-21,male,True,False,1992 Kassel ETU Triathlon European Cup,Kassel,Germany,[341],['Continental Cup']
4363,4608,Elite Men,True,1992-06-28,male,True,False,1992 Sater ITU Triathlon World Cup,Sater,Sweden,[349],['World Cup']
321296,122009,Elite Men,True,1992-06-28,male,True,False,1992 Parco del Delta ETU Triathlon European Cup,Parco del delta,Italy,[341],['Continental Cup']
4365,5138,Elite Men,True,1992-07-04,male,True,False,1992 Portaferry ITU Triathlon World Cup,Portaferry,Ireland,[349],['World Cup']
3524,5057,Elite Men,True,1992-07-05,male,True,False,1992 Lommel ETU Triathlon European Championships,Lommel,Belgium,[340],['Continental Championships']
4367,5139,Elite Men,True,1992-07-12,male,True,False,1992 Moscow ITU Triathlon World Cup,Moscow,Russia,[349],['World Cup']
321333,122027,Elite Men,True,1992-07-18,male,True,False,1992 Ironbridge ETU Triathlon European Cup,Ironbridge,Great britain,[341],['Continental Cup']
323299,122650,Junior Men,True,1992-07-18,male,True,False,1992 Stein ETU Triathlon Youth and Junior European Championships,Stein,Netherlands,[340],['Continental Championships']
7257,50449,Elite Men,True,1992-08-04,male,True,False,1992 Kelowna PATCO Triathlon Pan-American Cup,Kelowna,Canada,[341],['Continental Cup']
4430,5147,Elite Men,True,1992-08-15,male,True,False,1992 Embrun ITU Triathlon World Cup,Embrun,France,[349],['World Cup']
321436,122058,Elite Men,True,1992-08-16,male,True,False,1992 Echternach ETU Triathlon European Cup,Echternach,Luxembourg,[341],['Continental Cup']
321459,122061,Elite Men,True,1992-08-22,male,True,False,1992 Northeim ETU Triathlon European Cup,Northeim,Germany,[341],['Continental Cup']
8570,61125,Elite Men,True,1992-08-23,male,True,False,1992 Darmstadt FISU World University Triathlon Championships,Darmstadt,Germany,[345],['Recognised Event']
321484,122085,Elite Men,True,1992-08-29,male,True,False,1992 Venice ETU Triathlon European Cup,Venezia,Italy,[341],['Continental Cup']
4432,5148,Elite Men,True,1992-08-30,male,True,False,1992 Beijing ITU Triathlon World Cup,Beijing,China,[349],['World Cup']
321621,122132,Elite Men,True,1992-09-06,male,True,False,1992 Geneva ETU Triathlon European Cup,Geneva,Switzerland,[341],['Continental Cup']
2793,4900,Elite Men,True,1992-09-12,male,True,False,1992 Huntsville ITU Triathlon World Championships,"Muskoka, huntsville",Canada,[348],['World Championships']
3379,4900,Junior Men,True,1992-09-12,male,True,False,1992 Huntsville ITU Triathlon World Championships,"Muskoka, huntsville",Canada,[348],['World Championships']
404333,185200,20-24 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404334,185200,25-29 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404335,185200,30-34 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404336,185200,35-39 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404337,185200,40-44 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404338,185200,45-49 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404339,185200,50-54 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404340,185200,55-59 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404341,185200,60-64 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
404342,185200,65-69 Male AG,True,1992-09-12,male,True,False,1992 Huntsville ITU Age-Group Triathlon World Championships,"Muskoka, huntsville",Canada,"[348, 483]","['World Championships', 'Age-Group Event']"
321648,122141,Elite Men,True,1992-09-20,male,True,False,1992 Gerardmer ETU Triathlon European Cup,Gerardmer,France,[341],['Continental Cup']
4434,5149,Elite Men,True,1992-09-26,male,True,False,1992 Las Vegas ITU Triathlon World Cup,Las vegas,United states,[349],['World Cup']
321794,122156,Elite Men,True,1992-09-26,male,True,False,1992 Aguilas ETU Triathlon European Cup,Aguilas,Spain,[341],['Continental Cup']
321797,122157,Elite Men,True,1992-10-04,male,True,False,1992 Palafrugell ETU Triathlon European Cup,Palafrugell,Spain,[341],['Continental Cup']
321800,122158,Elite Men,True,1992-10-22,male,True,False,1992 Alanya ETU Triathlon European Cup,Alanya,Türkiye,[341],['Continental Cup']
4436,5150,Elite Men,True,1992-10-25,male,True,False,1992 Monte Carlo ITU Triathlon World Cup,Monte carlo,Monaco,[349],['World Cup']
4438,5151,Elite Men,True,1992-10-31,male,True,False,1992 Salvador ITU Triathlon World Cup,Salvador,Brazil,[349],['World Cup']
4440,5152,Elite Men,True,1992-11-08,male,True,False,1992 Ixtapa ITU Triathlon World Cup,Ixtapa,Mexico,[349],['World Cup']
321803,122159,Elite Men,True,1992-12-05,male,True,False,1992 Eilat ETU Triathlon European Cup,Eilat,Israel,[341],['Continental Cup']
387455,141670,Elite Men,True,1993-03-20,male,True,False,1993 Gordon Bay ATU Triathlon African Championships,Gordon bay,South africa,[340],['Continental Championships']
4457,5158,Elite Men,True,1993-05-23,male,True,False,1993 Amakusa ITU Triathlon World Cup,Amakusa,Japan,[349],['World Cup']
4453,5159,Elite Men,True,1993-06-06,male,True,False,1993 Orange County ITU Triathlon World Cup,Orange county,United states,[349],['World Cup']
4459,5160,Elite Men,True,1993-06-21,male,True,False,1993 Los Cabos ITU Triathlon World Cup,Los cabos,Mexico,[349],['World Cup']
3522,5056,Elite Men,True,1993-07-04,male,True,False,1993 Echternach ETU Triathlon European Championships,Echternach,Luxembourg,[340],['Continental Championships']
392799,146768,Junior Men,True,1993-07-18,male,True,False,1993 Banyoles ETU Triathlon Youth and Junior European Championships,Banyoles,Spain,[340],['Continental Championships']
350678,141151,Elite Men,True,1993-08-01,male,True,False,1993 The Hague World Games,The hague,Netherlands,[346],['Recognised Games']
4461,5161,Elite Men,True,1993-08-14,male,True,False,1993 Embrun ITU Triathlon World Cup,Embrun,France,[349],['World Cup']
2791,4899,Elite Men,True,1993-08-22,male,True,False,1993 Manchester ITU Triathlon World Championships,Manchester,Great britain,[348],['World Championships']
3377,4899,Junior Men,True,1993-08-22,male,True,False,1993 Manchester ITU Triathlon World Championships,Manchester,Great britain,[348],['World Championships']
417183,185199,20-24 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417711,185199,25-29 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417713,185199,30-34 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417715,185199,35-39 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417717,185199,40-44 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417719,185199,45-49 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417721,185199,50-54 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417723,185199,55-59 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417317,185199,60-64 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
417318,185199,65-69 Male AG,True,1993-08-22,male,True,False,1993 Manchester ITU Age-Group Triathlon World Championships,Manchester,Great britain,"[348, 483]","['World Championships', 'Age-Group Event']"
4449,5162,Elite Men,True,1993-09-06,male,True,False,1993 Whistler ITU Triathlon World Cup,Whistler,Canada,[349],['World Cup']
4463,5163,Elite Men,True,1993-09-18,male,True,False,1993 Ilheus-Bahia ITU Triathlon World Cup,Ilheus-bahia,Brazil,[349],['World Cup']
4455,5164,Elite Men,True,1993-09-25,male,True,False,1993 Maui ITU Triathlon World Cup,Maui,United states,[349],['World Cup']
4451,5165,Elite Men,True,1993-10-03,male,True,False,1993 San Sebastian ITU Triathlon World Cup,San sebastien,Spain,[349],['World Cup']
585505,122173,Elite Men,True,1993-10-22,male,True,False,1993 Alanya ETU Triathlon European Cup,Alanya,Türkiye,[341],['Continental Cup']
350643,5182,Elite Men,True,1993-10-24,male,True,False,1993 St. Thomas ITU Triathlon World Cup,St. thomas,Virgin islands,"[340, 349]","['Continental Championships', 'World Cup']"
411031,141683,Elite Men,True,1994-04-24,male,True,False,1994 Paipa PATCO Triathlon Latin American Championships,Paipa,Colombia,[347],['Regional Championships']
4483,5172,Elite Men,True,1994-05-29,male,True,False,1994 Amakusa ITU Triathlon World Cup,Amakusa,Japan,[349],['World Cup']
4486,5173,Elite Men,True,1994-06-12,male,True,False,1994 Osaka ITU Triathlon World Cup,Osaka,Japan,[349],['World Cup']
4488,5174,Elite Men,True,1994-06-19,male,True,False,1994 Sion ITU Triathlon World Cup,Nendaz,Switzerland,[349],['World Cup']
3520,5055,Elite Men,True,1994-07-02,male,True,False,1994 Eichstatt ETU Triathlon European Championships,Eichstatt,Germany,[340],['Continental Championships']
4490,5175,Elite Men,True,1994-06-26,male,True,False,1994 Whistler ITU Triathlon World Cup,Whistler,Canada,[349],['World Cup']
352388,141956,Elite Men,True,1994-07-23,male,True,False,1994 Saint Petersburg Goodwil Games,Saint petersburg,Russia,[346],['Recognised Games']
382965,144690,Junior Men,True,1994-07-23,male,True,False,1994 Kaposvar ETU Triathlon Youth and Junior European Championships,Kaposvar,Hungary,[340],['Continental Championships']
4492,5176,Elite Men,True,1994-08-07,male,True,False,1994 Cleveland ITU Triathlon World Cup,Cleveland,United states,[349],['World Cup']
4494,5177,Elite Men,True,1994-08-07,male,True,False,1994 Wilkes-Barre ITU Triathlon World Cup,Wilkes-barre,United states,[349],['World Cup']
4496,5178,Elite Men,True,1994-09-20,male,True,False,1994 Ilheus-Bahia ITU Triathlon World Cup,Ilheus-bahia,Brazil,[349],['World Cup']
4498,5179,Elite Men,True,1994-09-26,male,True,False,1994 Gerardmer ITU Triathlon World Cup,Gerardmer,France,[349],['World Cup']
8568,61100,Elite Men,True,1994-09-25,male,True,False,1994 Nantes FISU World University Triathlon Championships,Nantes,France,[345],['Recognised Event']
4500,5180,Elite Men,True,1994-10-02,male,True,False,1994 San Sebastian ITU Triathlon World Cup,San sebastian,Spain,[349],['World Cup']
4502,5181,Elite Men,True,1994-10-30,male,True,False,1994 Ixtapa ITU Triathlon World Cup,Ixtapa,Mexico,[349],['World Cup']
2785,4897,Elite Men,True,1994-11-27,male,True,False,1994 Wellington ITU Triathlon World Championships,Wellington,New zealand,[348],['World Championships']
3375,4897,Junior Men,True,1994-11-27,male,True,False,1994 Wellington ITU Triathlon World Championships,Wellington,New zealand,[348],['World Championships']
422607,185198,20-24 Male AG,True,1994-11-27,male,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New zealand,"[348, 483]","['World Championships', 'Age-Group Event']"
422609,185198,25-29 Male AG,True,1994-11-27,male,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New zealand,"[348, 483]","['World Championships', 'Age-Group Event']"
422611,185198,30-34 Male AG,True,1994-11-27,male,True,False,1994 Wellington ITU Age-Group Triathlon World Championships,Wellington,New zealand,"[348, 483]","['World Championships', 'Age-Group Event']"
